esd,record_time,soc,pack_voltage (V),charge_current (A),max_cell_voltage (V),min_cell_voltage (V),max_temperature (¡æ),min_temperature (¡æ),available_energy (kw),available_capacity (Ah)
,2015/6/18 17:42,,,,,,,,,
,2015/6/19 13:12,,,,,,,,,
,2015/6/19 17:02,,,,,,,,,
,2015/6/22 12:28,,,,,,,,,
,2015/6/22 16:49,,,,,,,,,
,2015/6/23 17:57,,,,,,,,,
,2015/6/24 12:47,,,,,,,,,
,2015/6/24 18:04,,,,,,,,,
,2015/6/25 12:01,,,,,,,,,
,2015/6/26 13:55,,,,,,,,,
,2015/7/6 18:09,,,,,,,,,
,2015/7/7 14:01,,,,,,,,,
,2015/7/7 19:51,,,,,,,,,
,2015/7/8 13:15,,,,,,,,,
,2015/7/14 11:49,,,,,,,,,
,2015/7/15 12:38,,,,,,,,,
,2015/7/15 12:48,,,,,,,,,
,2015/7/16 11:51,,,,,,,,,
,2015/7/16 17:31,,,,,,,,,
,2015/7/20 18:07,,,,,,,,,
,2015/7/21 11:46,,,,,,,,,
,2015/7/21 16:41,,,,,,,,,
,2015/7/22 11:49,,,,,,,,,
,2015/7/23 11:42,,,,,,,,,
,2015/7/23 16:52,,,,,,,,,
,2015/7/24 17:04,,,,,,,,,
,2015/7/27 16:30,,,,,,,,,
,2015/7/28 17:39,,,,,,,,,
,2015/7/29 17:16,,,,,,,,,
,2015/7/31 12:35,,,,,,,,,
,2015/8/3 17:47,,,,,,,,,
,2015/8/4 11:51,,,,,,,,,
,2015/8/4 17:23,,,,,,,,,
,2015/8/5 12:12,,,,,,,,,
,2015/8/5 17:14,,,,,,,,,
,2015/8/6 11:52,,,,,,,,,
,2015/8/6 17:18,,,,,,,,,
,2015/8/7 17:24,,,,,,,,,
,2015/8/10 12:04,,,,,,,,,
,2015/8/10 17:49,,,,,,,,,
,2015/8/11 17:02,,,,,,,,,
,2015/8/12 11:41,,,,,,,,,
,2015/8/12 17:19,,,,,,,,,
,2015/8/13 16:55,,,,,,,,,
,2015/8/14 12:59,,,,,,,,,
,2015/8/14 16:53,,,,,,,,,
,2015/8/17 12:09,,,,,,,,,
,2015/8/17 18:00,,,,,,,,,
,2015/8/18 16:42,,,,,,,,,
,2015/8/19 11:45,,,,,,,,,
,2015/8/20 11:51,,,,,,,,,
,2015/8/21 11:54,,,,,,,,,
,2015/8/24 12:41,,,,,,,,,
,2015/8/24 17:46,,,,,,,,,
,2015/8/25 12:51,,,,,,,,,
,2015/8/25 17:34,,,,,,,,,
,2015/8/26 12:32,,,,,,,,,
,2015/8/26 16:25,,,,,,,,,
,2015/8/27 11:48,,,,,,,,,
,2015/8/27 17:51,,,,,,,,,
,2015/8/31 14:14,,,,,,,,,
,2015/8/31 17:35,,,,,,,,,
,2015/9/1 17:34,,,,,,,,,
,2015/9/2 12:57,,,,,,,,,
,2015/9/2 17:18,,,,,,,,,
,2015/9/3 11:58,,,,,,,,,
,2015/9/3 17:12,,,,,,,,,
,2015/9/8 11:49,,,,,,,,,
,2015/9/8 16:56,,,,,,,,,
,2015/9/9 12:19,,,,,,,,,
,2015/9/10 11:32,,,,,,,,,
,2015/9/11 11:52,,,,,,,,,
,2015/9/11 17:21,,,,,,,,,
,2015/9/14 13:34,,,,,,,,,
,2015/9/14 17:55,,,,,,,,,
,2015/9/15 17:15,,,,,,,,,
,2015/9/16 10:33,,,,,,,,,
,2015/9/17 11:55,,,,,,,,,
,2015/9/17 17:12,,,,,,,,,
,2015/9/22 12:04,,,,,,,,,
,2015/9/22 16:39,,,,,,,,,
,2015/9/23 12:30,,,,,,,,,
,2015/9/24 11:44,,,,,,,,,
,2015/9/24 17:27,,,,,,,,,
,2015/9/25 12:35,,,,,,,,,
,2015/9/28 11:39,,,,,,,,,
,2015/9/28 16:59,,,,,,,,,
,2015/9/29 12:09,,,,,,,,,
,2015/9/29 17:56,,,,,,,,,
,2015/9/30 11:54,,,,,,,,,
,2015/10/1 11:33,,,,,,,,,
,2015/10/1 16:54,,,,,,,,,
,2015/10/2 16:59,,,,,,,,,
,2015/6/30 12:10,,,,,,,,,
,2015/7/1 12:13,,,,,,,,,
,2015/8/28 12:54,,,,,,,,,
,2015/9/3 16:06,,,,,,,,,
,2015/9/15 11:53,,,,,,,,,
,2015/9/17 12:11,,,,,,,,,
,2015/10/1 12:39,,,,,,,,,
,2015/6/15 11:18,,,,,,,,,
,2015/6/16 13:03,,,,,,,,,
,2015/6/19 11:16,,,,,,,,,
,2015/6/22 11:12,,,,,,,,,
,2015/6/23 11:10,,,,,,,,,
,2015/6/24 11:13,,,,,,,,,
,2015/6/25 11:14,,,,,,,,,
,2015/6/26 11:12,,,,,,,,,
,2015/7/7 11:24,,,,,,,,,
,2015/7/8 11:06,,,,,,,,,
,2015/7/10 11:12,,,,,,,,,
,2015/7/13 11:16,,,,,,,,,
,2015/7/15 11:18,,,,,,,,,
,2015/7/16 11:20,,,,,,,,,
,2015/7/17 11:12,,,,,,,,,
,2015/7/20 11:14,,,,,,,,,
,2015/7/21 11:10,,,,,,,,,
,2015/7/22 11:22,,,,,,,,,
,2015/7/23 11:20,,,,,,,,,
,2015/7/24 11:18,,,,,,,,,
,2015/7/27 11:19,,,,,,,,,
,2015/7/28 11:13,,,,,,,,,
,2015/7/29 11:24,,,,,,,,,
,2015/7/30 11:10,,,,,,,,,
,2015/8/4 11:13,,,,,,,,,
,2015/8/5 11:14,,,,,,,,,
,2015/8/6 11:13,,,,,,,,,
,2015/8/10 16:24,,,,,,,,,
,2015/8/11 11:25,,,,,,,,,
,2015/8/12 11:34,,,,,,,,,
,2015/8/13 11:09,,,,,,,,,
,2015/8/14 11:19,,,,,,,,,
,2015/8/17 11:15,,,,,,,,,
,2015/8/19 11:16,,,,,,,,,
,2015/8/20 11:14,,,,,,,,,
,2015/8/21 11:15,,,,,,,,,
,2015/8/24 16:09,,,,,,,,,
,2015/8/25 11:18,,,,,,,,,
,2015/8/26 11:14,,,,,,,,,
,2015/8/27 11:18,,,,,,,,,
,2015/8/31 11:15,,,,,,,,,
,2015/9/1 15:25,,,,,,,,,
,2015/9/2 11:13,,,,,,,,,
,2015/9/3 11:17,,,,,,,,,
,2015/9/4 11:20,,,,,,,,,
,2015/9/4 16:51,,,,,,,,,
,2015/9/8 11:20,,,,,,,,,
,2015/9/11 11:16,,,,,,,,,
,2015/9/15 11:17,,,,,,,,,
,2015/9/16 15:28,,,,,,,,,
,2015/9/17 11:22,,,,,,,,,
,2015/9/18 11:22,,,,,,,,,
,2015/9/21 11:27,,,,,,,,,
,2015/9/28 11:19,,,,,,,,,
,2015/9/29 11:23,,,,,,,,,
,2015/9/30 11:23,,,,,,,,,
,2015/10/1 11:23,,,,,,,,,
,2015/10/2 11:19,,,,,,,,,
,2015/6/30 12:57,,,,,,,,,
,2015/7/2 12:22,,,,,,,,,
,2015/7/6 12:42,,,,,,,,,
,2015/7/7 12:44,,,,,,,,,
,2015/7/8 13:29,,,,,,,,,
,2015/7/9 13:35,,,,,,,,,
,2015/7/10 12:30,,,,,,,,,
,2015/7/13 13:03,,,,,,,,,
,2015/7/14 13:19,,,,,,,,,
,2015/7/15 12:56,,,,,,,,,
,2015/7/16 12:33,,,,,,,,,
,2015/7/17 12:42,,,,,,,,,
,2015/7/20 12:38,,,,,,,,,
,2015/7/21 12:50,,,,,,,,,
,2015/7/22 12:39,,,,,,,,,
,2015/7/23 12:37,,,,,,,,,
,2015/7/24 12:27,,,,,,,,,
,2015/7/28 20:21,,,,,,,,,
,2015/7/29 12:50,,,,,,,,,
,2015/7/29 14:45,,,,,,,,,
,2015/7/30 12:56,,,,,,,,,
,2015/7/31 12:28,,,,,,,,,
,2015/8/3 12:54,,,,,,,,,
,2015/8/3 17:30,,,,,,,,,
,2015/8/4 11:50,,,,,,,,,
,2015/8/5 12:52,,,,,,,,,
,2015/8/6 11:58,,,,,,,,,
,2015/8/7 11:51,,,,,,,,,
,2015/8/10 11:56,,,,,,,,,
,2015/8/11 11:55,,,,,,,,,
,2015/8/12 11:41,,,,,,,,,
,2015/8/13 12:00,,,,,,,,,
,2015/8/14 11:53,,,,,,,,,
,2015/8/17 12:23,,,,,,,,,
,2015/8/18 16:56,,,,,,,,,
,2015/8/19 12:31,,,,,,,,,
,2015/8/20 12:26,,,,,,,,,
,2015/8/21 13:02,,,,,,,,,
,2015/8/24 12:49,,,,,,,,,
,2015/8/25 12:43,,,,,,,,,
,2015/8/26 12:39,,,,,,,,,
,2015/8/27 12:26,,,,,,,,,
,2015/8/28 12:21,,,,,,,,,
,2015/8/31 12:44,,,,,,,,,
,2015/9/1 12:29,,,,,,,,,
,2015/9/2 12:49,,,,,,,,,
,2015/9/3 12:28,,,,,,,,,
,2015/9/8 12:42,,,,,,,,,
,2015/9/11 19:28,,,,,,,,,
,2015/9/14 12:44,,,,,,,,,
,2015/9/15 12:42,,,,,,,,,
,2015/9/16 12:52,,,,,,,,,
,2015/9/17 20:09,,,,,,,,,
,2015/9/18 12:33,,,,,,,,,
,2015/9/21 12:45,,,,,,,,,
,2015/9/22 12:51,,,,,,,,,
,2015/9/23 15:10,,,,,,,,,
,2015/9/24 13:06,,,,,,,,,
,2015/9/25 12:45,,,,,,,,,
,2015/9/25 17:12,,,,,,,,,
,2015/9/29 12:42,,,,,,,,,
,2015/9/30 12:43,,,,,,,,,
,2015/10/1 12:41,,,,,,,,,
,2015/10/2 12:29,,,,,,,,,
,2015/6/18 17:18,,,,,,,,,
,2015/6/19 11:11,,,,,,,,,
,2015/6/22 11:12,,,,,,,,,
,2015/6/24 11:00,,,,,,,,,
,2015/7/6 16:02,,,,,,,,,
,2015/7/7 10:53,,,,,,,,,
,2015/7/8 17:35,,,,,,,,,
,2015/7/15 10:57,,,,,,,,,
,2015/7/16 17:01,,,,,,,,,
,2015/8/13 16:36,,,,,,,,,
,2015/9/23 11:39,,,,,,,,,
,2015/6/25 11:37,,,,,,,,,
,2015/6/26 12:23,,,,,,,,,
,2015/6/29 11:53,,,,,,,,,
,2015/6/30 18:05,,,,,,,,,
,2015/7/1 11:26,,,,,,,,,
,2015/7/1 16:39,,,,,,,,,
,2015/7/2 11:43,,,,,,,,,
,2015/7/6 11:55,,,,,,,,,
,2015/7/7 11:53,,,,,,,,,
,2015/7/8 16:27,,,,,,,,,
,2015/7/9 17:41,,,,,,,,,
,2015/7/10 11:59,,,,,,,,,
,2015/7/22 12:10,,,,,,,,,
,2015/7/23 11:42,,,,,,,,,
,2015/7/24 11:41,,,,,,,,,
,2015/7/27 14:18,,,,,,,,,
,2015/7/28 11:59,,,,,,,,,
,2015/7/30 11:59,,,,,,,,,
,2015/8/3 11:37,,,,,,,,,
,2015/8/5 12:21,,,,,,,,,
,2015/8/10 11:43,,,,,,,,,
,2015/8/13 11:39,,,,,,,,,
,2015/8/14 11:40,,,,,,,,,
,2015/8/17 11:50,,,,,,,,,
,2015/8/18 12:06,,,,,,,,,
,2015/8/19 12:00,,,,,,,,,
,2015/8/20 12:27,,,,,,,,,
,2015/8/20 17:35,,,,,,,,,
,2015/8/21 11:33,,,,,,,,,
,2015/8/24 11:56,,,,,,,,,
,2015/8/26 11:49,,,,,,,,,
,2015/8/27 12:02,,,,,,,,,
,2015/8/28 12:40,,,,,,,,,
,2015/8/31 12:06,,,,,,,,,
,2015/9/1 11:42,,,,,,,,,
,2015/9/2 12:10,,,,,,,,,
,2015/9/3 12:14,,,,,,,,,
,2015/9/8 11:52,,,,,,,,,
,2015/9/9 11:56,,,,,,,,,
,2015/9/10 12:14,,,,,,,,,
,2015/9/11 12:18,,,,,,,,,
,2015/9/14 12:20,,,,,,,,,
,2015/9/15 12:14,,,,,,,,,
,2015/9/16 12:02,,,,,,,,,
,2015/9/17 12:19,,,,,,,,,
,2015/9/17 17:24,,,,,,,,,
,2015/9/21 11:53,,,,,,,,,
,2015/9/23 11:54,,,,,,,,,
,2015/9/24 13:13,,,,,,,,,
,2015/9/28 12:13,,,,,,,,,
,2015/6/26 14:49,,,,,,,,,
,2015/6/29 14:22,,,,,,,,,
,2015/6/30 12:41,,,,,,,,,
,2015/7/1 12:43,,,,,,,,,
,2015/7/1 16:42,,,,,,,,,
,2015/7/7 13:17,,,,,,,,,
,2015/7/8 13:15,,,,,,,,,
,2015/7/9 14:03,,,,,,,,,
,2015/7/10 12:59,,,,,,,,,
,2015/7/13 13:22,,,,,,,,,
,2015/7/14 17:12,,,,,,,,,
,2015/7/15 13:21,,,,,,,,,
,2015/7/16 13:30,,,,,,,,,
,2015/7/16 17:11,,,,,,,,,
,2015/7/17 14:31,,,,,,,,,
,2015/7/20 13:27,,,,,,,,,
,2015/7/22 13:07,,,,,,,,,
,2015/7/23 13:56,,,,,,,,,
,2015/7/27 15:54,,,,,,,,,
,2015/7/28 14:47,,,,,,,,,
,2015/7/29 15:42,,,,,,,,,
,2015/7/30 13:38,,,,,,,,,
,2015/8/3 14:04,,,,,,,,,
,2015/8/4 13:43,,,,,,,,,
,2015/8/4 16:42,,,,,,,,,
,2015/8/5 14:30,,,,,,,,,
,2015/8/6 13:07,,,,,,,,,
,2015/8/17 13:03,,,,,,,,,
,2015/8/18 13:07,,,,,,,,,
,2015/8/20 13:25,,,,,,,,,
,2015/8/21 13:08,,,,,,,,,
,2015/8/24 13:21,,,,,,,,,
,2015/8/25 13:53,,,,,,,,,
,2015/8/26 15:08,,,,,,,,,
,2015/8/28 14:09,,,,,,,,,
,2015/8/31 13:26,,,,,,,,,
,2015/9/1 13:27,,,,,,,,,
,2015/9/2 14:06,,,,,,,,,
,2015/9/3 10:48,,,,,,,,,
,2015/9/4 14:09,,,,,,,,,
,2015/9/9 14:53,,,,,,,,,
,2015/9/10 13:19,,,,,,,,,
,2015/9/11 13:04,,,,,,,,,
,2015/9/14 13:32,,,,,,,,,
,2015/9/15 13:19,,,,,,,,,
,2015/9/16 14:08,,,,,,,,,
,2015/9/17 12:40,,,,,,,,,
,2015/9/17 17:21,,,,,,,,,
,2015/9/21 15:28,,,,,,,,,
,2015/9/22 17:01,,,,,,,,,
,2015/9/23 15:00,,,,,,,,,
,2015/9/24 15:20,,,,,,,,,
,2015/9/25 13:02,,,,,,,,,
,2015/9/25 17:24,,,,,,,,,
,2015/9/28 15:59,,,,,,,,,
,2015/9/29 13:09,,,,,,,,,
,2015/10/1 13:05,,,,,,,,,
,2015/6/24 16:41,,,,,,,,,
,2015/6/26 12:11,,,,,,,,,
,2015/6/26 16:25,,,,,,,,,
,2015/7/6 12:02,,,,,,,,,
,2015/7/6 16:38,,,,,,,,,
,2015/7/7 16:15,,,,,,,,,
,2015/7/8 18:53,,,,,,,,,
,2015/7/9 12:20,,,,,,,,,
,2015/7/13 16:41,,,,,,,,,
,2015/7/14 12:35,,,,,,,,,
,2015/7/15 16:48,,,,,,,,,
,2015/7/21 16:07,,,,,,,,,
,2015/7/22 16:36,,,,,,,,,
,2015/7/23 16:16,,,,,,,,,
,2015/7/24 12:11,,,,,,,,,
,2015/7/27 16:42,,,,,,,,,
,2015/7/28 16:03,,,,,,,,,
,2015/7/29 16:45,,,,,,,,,
,2015/7/30 17:33,,,,,,,,,
,2015/7/31 11:57,,,,,,,,,
,2015/8/3 16:28,,,,,,,,,
,2015/8/4 16:27,,,,,,,,,
,2015/8/5 16:52,,,,,,,,,
,2015/8/13 15:59,,,,,,,,,
,2015/8/14 16:34,,,,,,,,,
,2015/8/17 12:59,,,,,,,,,
,2015/8/18 16:48,,,,,,,,,
,2015/8/19 12:07,,,,,,,,,
,2015/8/19 17:00,,,,,,,,,
,2015/8/20 16:35,,,,,,,,,
,2015/8/21 12:04,,,,,,,,,
,2015/8/21 16:32,,,,,,,,,
,2015/8/24 16:27,,,,,,,,,
,2015/8/25 16:30,,,,,,,,,
,2015/8/26 16:40,,,,,,,,,
,2015/8/28 16:51,,,,,,,,,
,2015/8/31 16:00,,,,,,,,,
,2015/9/1 12:05,,,,,,,,,
,2015/9/15 11:42,,,,,,,,,
,2015/9/17 16:55,,,,,,,,,
,2015/9/22 16:37,,,,,,,,,
,2015/9/23 16:35,,,,,,,,,
,2015/9/25 17:08,,,,,,,,,
,2015/10/2 18:41,,,,,,,,,
,2015/10/2 18:43,,,,,,,,,
,2015/10/2 18:46,,,,,,,,,
,2015/6/30 15:04,,,,,,,,,
,2015/7/1 11:20,,,,,,,,,
,2015/7/2 9:52,,,,,,,,,
,2015/7/20 11:46,,,,,,,,,
,2015/7/21 11:35,,,,,,,,,
,2015/7/22 11:09,,,,,,,,,
,2015/7/22 19:49,,,,,,,,,
,2015/7/23 10:47,,,,,,,,,
,2015/7/24 10:17,,,,,,,,,
,2015/7/24 19:31,,,,,,,,,
,2015/7/27 11:11,,,,,,,,,
,2015/7/28 10:45,,,,,,,,,
,2015/7/29 10:34,,,,,,,,,
,2015/7/30 10:59,,,,,,,,,
,2015/8/10 11:11,,,,,,,,,
,2015/8/12 11:22,,,,,,,,,
,2015/8/13 11:22,,,,,,,,,
,2015/8/14 10:46,,,,,,,,,
,2015/8/17 11:21,,,,,,,,,
,2015/8/18 10:41,,,,,,,,,
,2015/8/19 10:42,,,,,,,,,
,2015/8/21 10:54,,,,,,,,,
,2015/8/24 10:58,,,,,,,,,
,2015/8/25 10:51,,,,,,,,,
,2015/8/26 11:00,,,,,,,,,
,2015/8/27 11:25,,,,,,,,,
,2015/8/28 11:05,,,,,,,,,
,2015/9/1 10:43,,,,,,,,,
,2015/9/2 11:35,,,,,,,,,
,2015/9/8 10:49,,,,,,,,,
,2015/9/9 11:15,,,,,,,,,
,2015/9/10 11:20,,,,,,,,,
,2015/9/11 10:44,,,,,,,,,
,2015/9/11 17:22,,,,,,,,,
,2015/9/14 11:30,,,,,,,,,
,2015/9/15 10:49,,,,,,,,,
,2015/9/15 17:07,,,,,,,,,
,2015/9/16 11:14,,,,,,,,,
,2015/9/17 11:11,,,,,,,,,
,2015/9/21 10:55,,,,,,,,,
,2015/9/22 10:47,,,,,,,,,
,2015/9/23 11:14,,,,,,,,,
,2015/9/23 18:40,,,,,,,,,
,2015/9/24 11:19,,,,,,,,,
,2015/9/25 11:49,,,,,,,,,
,2015/9/25 17:00,,,,,,,,,
,2015/9/29 10:47,,,,,,,,,
,2015/9/30 10:51,,,,,,,,,
,2015/9/30 10:54,,,,,,,,,
,2015/10/2 11:34,,,,,,,,,
,2015/10/2 17:36,,,,,,,,,
,2015/10/2 20:15,,,,,,,,,
,2015/7/30 15:32,,,,,,,,,
,2015/8/1 11:53,,,,,,,,,
,2015/8/4 9:56,,,,,,,,,
,2015/8/11 15:49,,,,,,,,,
,2015/8/12 9:07,,,,,,,,,
,2015/8/13 15:43,,,,,,,,,
,2015/8/17 9:16,,,,,,,,,
,2015/8/18 15:05,,,,,,,,,
,2015/8/19 8:59,,,,,,,,,
,2015/8/20 12:13,,,,,,,,,
,2015/8/21 18:05,,,,,,,,,
,2015/8/22 9:49,,,,,,,,,
,2015/8/24 9:05,,,,,,,,,
,2015/8/27 8:59,,,,,,,,,
,2015/8/28 11:34,,,,,,,,,
,2015/8/29 9:54,,,,,,,,,
,2015/9/2 9:20,,,,,,,,,
,2015/9/3 16:02,,,,,,,,,
,2015/9/9 9:47,,,,,,,,,
,2015/9/12 15:28,,,,,,,,,
,2015/9/15 9:07,,,,,,,,,
,2015/9/17 8:59,,,,,,,,,
,2015/9/21 9:00,,,,,,,,,
,2015/9/23 15:45,,,,,,,,,
,2015/9/25 15:54,,,,,,,,,
,2015/9/26 15:33,,,,,,,,,
,2015/9/29 9:48,,,,,,,,,
,2015/9/30 14:34,,,,,,,,,
,2015/10/1 9:04,,,,,,,,,
,2015/10/1 12:10,,,,,,,,,
,2015/10/2 9:54,,,,,,,,,
,2015/8/4 15:31,,,,,,,,,
,2015/8/17 20:42,,,,,,,,,
,2015/8/18 11:57,,,,,,,,,
,2015/8/19 16:09,,,,,,,,,
,2015/8/31 16:59,,,,,,,,,
,2015/9/2 18:58,,,,,,,,,
,2015/9/8 18:52,,,,,,,,,
,2015/9/10 12:55,,,,,,,,,
,2015/10/1 20:55,,,,,,,,,
,2015/10/1 21:02,,,,,,,,,
,2015/7/13 19:36,,,,,,,,,
,2015/7/13 20:16,,,,,,,,,
,2015/7/21 12:46,,,,,,,,,
,2015/7/23 11:48,,,,,,,,,
,2015/7/23 19:33,,,,,,,,,
,2015/7/24 12:16,,,,,,,,,
,2015/7/31 23:37,,,,,,,,,
,2015/8/3 16:01,,,,,,,,,
,2015/8/4 11:37,,,,,,,,,
,2015/8/6 11:17,,,,,,,,,
,2015/8/7 16:49,,,,,,,,,
,2015/8/10 11:17,,,,,,,,,
,2015/8/11 11:03,,,,,,,,,
,2015/8/12 11:28,,,,,,,,,
,2015/8/14 10:50,,,,,,,,,
,2015/8/18 11:04,,,,,,,,,
,2015/8/19 10:54,,,,,,,,,
,2015/8/20 10:58,,,,,,,,,
,2015/8/24 11:00,,,,,,,,,
,2015/8/27 10:47,,,,,,,,,
,2015/8/28 10:50,,,,,,,,,
,2015/8/31 10:57,,,,,,,,,
,2015/9/1 11:02,,,,,,,,,
,2015/9/2 10:58,,,,,,,,,
,2015/9/2 15:55,,,,,,,,,
,2015/9/3 18:52,,,,,,,,,
,2015/9/9 19:45,,,,,,,,,
,2015/9/14 13:50,,,,,,,,,
,2015/9/15 11:22,,,,,,,,,
,2015/9/18 10:54,,,,,,,,,
,2015/9/24 10:51,,,,,,,,,
,2015/9/24 16:28,,,,,,,,,
,2015/9/25 10:51,,,,,,,,,
,2015/9/26 11:01,,,,,,,,,
,2015/9/27 10:56,,,,,,,,,
,2015/10/1 10:58,,,,,,,,,
,2015/10/2 12:09,,,,,,,,,
,2015/7/21 20:39,,,,,,,,,
,2015/7/22 15:54,,,,,,,,,
,2015/7/23 11:47,,,,,,,,,
,2015/7/24 15:22,,,,,,,,,
,2015/8/3 18:18,,,,,,,,,
,2015/9/25 11:26,,,,,,,,,
,2015/7/21 10:15,,,,,,,,,
,2015/7/22 11:14,,,,,,,,,
,2015/7/23 10:32,,,,,,,,,
,2015/7/27 10:39,,,,,,,,,
,2015/7/28 10:43,,,,,,,,,
,2015/7/29 11:22,,,,,,,,,
,2015/7/30 11:18,,,,,,,,,
,2015/7/31 11:30,,,,,,,,,
,2015/8/3 19:54,,,,,,,,,
,2015/8/13 11:33,,,,,,,,,
,2015/7/24 18:16,,,,,,,,,
,2015/7/27 11:03,,,,,,,,,
,2015/7/27 15:50,,,,,,,,,
,2015/7/28 11:04,,,,,,,,,
,2015/7/29 11:03,,,,,,,,,
,2015/7/29 16:00,,,,,,,,,
,2015/7/30 16:42,,,,,,,,,
,2015/7/31 16:31,,,,,,,,,
,2015/8/3 10:57,,,,,,,,,
,2015/8/4 11:04,,,,,,,,,
,2015/8/5 11:05,,,,,,,,,
,2015/8/6 11:14,,,,,,,,,
,2015/8/10 15:04,,,,,,,,,
,2015/8/12 11:10,,,,,,,,,
,2015/8/12 15:40,,,,,,,,,
,2015/8/13 11:09,,,,,,,,,
,2015/8/17 11:09,,,,,,,,,
,2015/8/17 16:04,,,,,,,,,
,2015/8/18 11:05,,,,,,,,,
,2015/8/19 11:12,,,,,,,,,
,2015/8/20 10:18,,,,,,,,,
,2015/8/21 11:24,,,,,,,,,
,2015/8/21 16:04,,,,,,,,,
,2015/8/24 16:11,,,,,,,,,
,2015/8/25 11:02,,,,,,,,,
,2015/8/26 11:08,,,,,,,,,
,2015/8/26 15:52,,,,,,,,,
,2015/8/27 10:37,,,,,,,,,
,2015/9/10 11:08,,,,,,,,,
,2015/9/11 11:07,,,,,,,,,
,2015/9/14 11:15,,,,,,,,,
,2015/9/15 11:02,,,,,,,,,
,2015/9/16 11:19,,,,,,,,,
,2015/9/17 11:11,,,,,,,,,
,2015/9/21 11:12,,,,,,,,,
,2015/9/22 11:22,,,,,,,,,
,2015/9/23 11:20,,,,,,,,,
,2015/9/23 15:30,,,,,,,,,
,2015/9/25 11:25,,,,,,,,,
,2015/9/25 16:34,,,,,,,,,
,2015/9/28 12:11,,,,,,,,,
,2015/9/28 16:46,,,,,,,,,
,2015/9/29 11:20,,,,,,,,,
,2015/9/30 11:24,,,,,,,,,
,2015/9/30 15:54,,,,,,,,,
,2015/10/1 11:23,,,,,,,,,
,2015/9/25 17:27,,,,,,,,,
,2015/9/25 17:31,,,,,,,,,
,2015/9/29 15:01,,,,,,,,,
,2015/7/30 16:45,,,,,,,,,
,2015/8/12 16:11,,,,,,,,,
,2015/9/10 16:32,,,,,,,,,
,2015/9/11 17:02,,,,,,,,,
,2015/9/14 16:25,,,,,,,,,
,2015/9/17 11:44,,,,,,,,,
,2015/9/22 16:40,,,,,,,,,
,2015/9/25 19:10,,,,,,,,,
,2015/9/30 17:02,,,,,,,,,
,2015/10/2 19:16,,,,,,,,,
,2015/10/2 19:18,,,,,,,,,
,2015/8/3 16:40,,,,,,,,,
,2015/8/4 16:59,,,,,,,,,
,2015/8/5 16:10,,,,,,,,,
,2015/8/6 16:11,,,,,,,,,
,2015/8/11 16:25,,,,,,,,,
,2015/8/12 16:08,,,,,,,,,
,2015/8/13 16:05,,,,,,,,,
,2015/8/14 16:01,,,,,,,,,
,2015/8/17 16:06,,,,,,,,,
,2015/8/18 16:35,,,,,,,,,
,2015/8/20 16:06,,,,,,,,,
,2015/8/21 16:18,,,,,,,,,
,2015/8/24 15:27,,,,,,,,,
,2015/8/25 15:47,,,,,,,,,
,2015/8/26 16:33,,,,,,,,,
,2015/8/27 16:30,,,,,,,,,
,2015/8/28 16:16,,,,,,,,,
,2015/8/31 15:52,,,,,,,,,
,2015/9/1 17:33,,,,,,,,,
,2015/9/2 15:59,,,,,,,,,
,2015/9/3 15:49,,,,,,,,,
,2015/9/8 16:20,,,,,,,,,
,2015/9/9 18:26,,,,,,,,,
,2015/9/10 16:27,,,,,,,,,
,2015/9/11 16:25,,,,,,,,,
,2015/9/14 16:46,,,,,,,,,
,2015/9/15 16:38,,,,,,,,,
,2015/9/16 16:21,,,,,,,,,
,2015/9/17 16:40,,,,,,,,,
,2015/9/21 16:32,,,,,,,,,
,2015/9/22 16:28,,,,,,,,,
,2015/9/23 16:33,,,,,,,,,
,2015/9/24 16:19,,,,,,,,,
,2015/9/25 16:09,,,,,,,,,
,2015/9/28 16:46,,,,,,,,,
,2015/9/29 16:40,,,,,,,,,
,2015/9/30 16:21,,,,,,,,,
,2015/10/1 16:36,,,,,,,,,
,2015/8/4 20:10,,,,,,,,,
,2015/8/5 11:23,,,,,,,,,
,2015/8/6 15:45,,,,,,,,,
,2015/8/7 11:09,,,,,,,,,
,2015/8/10 17:35,,,,,,,,,
,2015/8/11 11:03,,,,,,,,,
,2015/8/12 11:36,,,,,,,,,
,2015/8/13 11:14,,,,,,,,,
,2015/8/14 10:59,,,,,,,,,
,2015/8/17 11:55,,,,,,,,,
,2015/8/18 11:07,,,,,,,,,
,2015/8/19 11:03,,,,,,,,,
,2015/8/20 11:10,,,,,,,,,
,2015/8/21 11:12,,,,,,,,,
,2015/8/24 11:08,,,,,,,,,
,2015/8/25 11:05,,,,,,,,,
,2015/8/26 11:06,,,,,,,,,
,2015/8/27 11:13,,,,,,,,,
,2015/8/28 11:08,,,,,,,,,
,2015/8/31 11:05,,,,,,,,,
,2015/9/1 11:04,,,,,,,,,
,2015/9/2 16:35,,,,,,,,,
,2015/9/3 11:05,,,,,,,,,
,2015/9/4 11:03,,,,,,,,,
,2015/9/9 11:01,,,,,,,,,
,2015/9/10 19:36,,,,,,,,,
,2015/9/11 11:07,,,,,,,,,
,2015/9/15 11:13,,,,,,,,,
,2015/9/16 11:09,,,,,,,,,
,2015/9/17 11:15,,,,,,,,,
,2015/9/18 11:08,,,,,,,,,
,2015/9/21 11:11,,,,,,,,,
